,action_type,mechanism_of_action,molecule_chembl_id,target_chembl_id,uniprotID
281,POSITIVE ALLOSTERIC MODULATOR,GABA receptor alpha-2 subunit positive allosteric modulator,CHEMBL1783256,CHEMBL4956,P47869
282,POSITIVE ALLOSTERIC MODULATOR,GABA receptor alpha-3 subunit positive allosteric modulator,CHEMBL1783256,CHEMBL3026,P34903
283,AGONIST,Peroxisome proliferator-activated receptor agonist,CHEMBL1232583,CHEMBL3559683,P37231
284,AGONIST,Estrogen receptor beta agonist,CHEMBL198877,CHEMBL242,Q92731
285,MODULATOR,Progesterone receptor modulator,CHEMBL2105694,CHEMBL208,P06401
286,MODULATOR,Peroxisome proliferator-activated receptor gamma modulator,CHEMBL93747,CHEMBL235,P37231
287,MODULATOR,Peroxisome proliferator-activated receptor gamma modulator,CHEMBL3545278,CHEMBL235,P37231
288,AGONIST,Vitamin D receptor agonist,CHEMBL2105107,CHEMBL1977,P11473
289,AGONIST,Vitamin D receptor agonist,CHEMBL2104955,CHEMBL1977,P11473
290,INHIBITOR,Insulin-like growth factor I receptor inhibitor,CHEMBL283120,CHEMBL1957,P08069
291,INHIBITOR,MAP kinase p38 alpha inhibitor,CHEMBL2103838,CHEMBL260,Q16539
292,INHIBITOR,Cyclin-dependent kinase 4 inhibitor,CHEMBL3905910,CHEMBL331,P11802
293,INHIBITOR,Serine/threonine-protein kinase B-raf inhibitor,CHEMBL3545027,CHEMBL5145,P15056
294,INHIBITOR,Serine/threonine-protein kinase RAF inhibitor,CHEMBL3545027,CHEMBL1906,P04049
295,ACTIVATOR,Chloride channel protein 2 activator,CHEMBL2103799,CHEMBL1628478,P51788
296,AGONIST,Beta-3 adrenergic receptor agonist,CHEMBL208427,CHEMBL246,P13945
297,AGONIST,Serotonin 4 (5-HT4) receptor agonist,CHEMBL2103858,CHEMBL1875,Q13639
298,ANTAGONIST,C-C chemokine receptor type 5 antagonist,CHEMBL2110727,CHEMBL274,P51681
299,ANTAGONIST,C-C chemokine receptor type 2 antagonist,CHEMBL2110727,CHEMBL4015,P41597
300,ANTAGONIST,Smoothened homolog antagonist,CHEMBL2142592,CHEMBL5971,Q99835
301,AGONIST,Serotonin 1f (5-HT1f) receptor agonist,CHEMBL3039520,CHEMBL1805,P30939
302,ANTAGONIST,Corticotropin releasing factor receptor 1 antagonist,CHEMBL514270,CHEMBL1800,P34998
303,MODULATOR,Metabotropic glutamate receptor 5 modulator,CHEMBL3545036,CHEMBL3227,P41594
304,ANTAGONIST,Serotonin 1a (5-HT1a) receptor antagonist,CHEMBL1628569,CHEMBL214,P08908
305,ANTAGONIST,Bradykinin B2 receptor antagonist,CHEMBL2107725,CHEMBL3157,P30411
306,ANTAGONIST,Leukotriene B4 receptor 1 antagonist,CHEMBL1742420,CHEMBL3911,Q15722
307,ANTAGONIST,Glutamate NMDA receptor; GRIN1/GRIN2B antagonist,CHEMBL3545349,CHEMBL1907603,Q05586
308,ANTAGONIST,P2X purinoceptor 3 antagonist,CHEMBL3716057,CHEMBL2998,P56373
309,POSITIVE ALLOSTERIC MODULATOR,Glutamate receptor ionotropic AMPA positive allosteric modulator,CHEMBL1276138,CHEMBL2096670,P48058
310,ANTAGONIST,Androgen Receptor antagonist,CHEMBL4297185,CHEMBL1871,P10275
311,PARTIAL AGONIST,Peroxisome proliferator-activated receptor gamma partial agonist,CHEMBL2103991,CHEMBL235,P37231
312,AGONIST,Peroxisome proliferator-activated receptor gamma agonist,CHEMBL2104753,CHEMBL235,P37231
313,ANTAGONIST,Peroxisome proliferator-activated receptor gamma antagonist,CHEMBL1762621,CHEMBL235,P37231
314,INHIBITOR,Inhibitor of nuclear factor kappa B kinase beta subunit inhibitor,CHEMBL1762621,CHEMBL1991,O14920
315,INHIBITOR,Keap1/Nrf2 inhibitor,CHEMBL1762621,CHEMBL3038498,Q16236
316,AGONIST,Vitamin D receptor agonist,CHEMBL1908376,CHEMBL1977,P11473
317,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,CHEMBL3187723,CHEMBL3587,Q02750
318,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,CHEMBL3187723,CHEMBL2964,P36507
319,ANTAGONIST,Mu opioid receptor antagonist,CHEMBL2105755,CHEMBL233,P35372
320,ANTAGONIST,C-C chemokine receptor type 9 antagonist,CHEMBL2178578,CHEMBL5815,P51686
321,AGONIST,Prostanoid FP receptor agonist,CHEMBL2364612,CHEMBL1987,P43088
322,AGONIST,Calcium sensing receptor agonist,CHEMBL3545184,CHEMBL1878,P41180
323,INHIBITOR,Nonstructural protein 5A inhibitor,CHEMBL3039514,CHEMBL3307224,Q5L478
324,INHIBITOR,Acetylcholinesterase inhibitor,CHEMBL1201341,CHEMBL220,P22303
325,CROSS-LINKING AGENT,DNA cross-linking agent,CHEMBL889,CHEMBL2311221,
326,PARTIAL AGONIST,Dopamine receptors; D2 & D3 partial agonist,CHEMBL2103832,CHEMBL2095169,P14416
327,INHIBITOR,Serine/threonine-protein kinase mTOR inhibitor,CHEMBL2103839,CHEMBL2842,P42345
328,MODULATOR,Progesterone receptor modulator,CHEMBL2103846,CHEMBL208,P06401
329,INHIBITOR,Aminopeptidase inhibitor,CHEMBL2103847,CHEMBL3831223,P15144
330,INHIBITOR,Phosphodiesterase 5A inhibitor,CHEMBL2103849,CHEMBL1827,O76074
331,INHIBITOR,Mycobacterium tuberculosis H37Rv inhibitor,CHEMBL218650,CHEMBL2111188,
332,AGONIST,Thrombopoietin receptor agonist,CHEMBL2103883,CHEMBL1864,P40238
333,INHIBITOR,Tubulin inhibitor,CHEMBL2110725,CHEMBL2095182,P68371
334,BLOCKER,Sodium channel alpha subunit blocker,CHEMBL315985,CHEMBL2331043,P35498
335,STABILISER,Tubulin stabiliser,CHEMBL2304041,CHEMBL2095182,P68371
336,INHIBITOR,Phospholipase A2 group IIA inhibitor,CHEMBL2105659,CHEMBL3474,P14555
337,INHIBITOR,Kinesin-like protein 1 inhibitor,CHEMBL2105661,CHEMBL4581,P52732
338,INHIBITOR,DNA inhibitor,CHEMBL2105665,CHEMBL2311221,
339,AGONIST,GABA-B receptor agonist,CHEMBL2107312,CHEMBL2111463,Q9UBS5
340,INHIBITOR,DNA topoisomerase I inhibitor,CHEMBL2107313,CHEMBL1781,P11387
341,INHIBITOR,Caspase inhibitor,CHEMBL197672,CHEMBL3831289,P49662
342,ANTAGONIST,Serotonin 2a (5-HT2a) receptor antagonist,CHEMBL257704,CHEMBL224,P28223
343,INHIBITOR,Glycine transporter 1 inhibitor,CHEMBL1171829,CHEMBL2337,P48067
344,NEGATIVE MODULATOR,Hemoglobin HbA negative modulator,CHEMBL18901,CHEMBL2095168,P69905
345,INHIBITOR,Heat shock protein HSP90 inhibitor,CHEMBL109480,CHEMBL2095165,P07900
346,INHIBITOR,DNA topoisomerase II alpha inhibitor,CHEMBL2107818,CHEMBL1806,P11388
347,INHIBITOR,Monoamine transporter inhibitor,CHEMBL2364614,CHEMBL2363064,P31645
348,INHIBITOR,NEDD8 activating enzyme inhibitor,CHEMBL1231160,CHEMBL3831283,Q8TBC4
349,INHIBITOR,Diacylglycerol O-acyltransferase 1 inhibitor,CHEMBL2364624,CHEMBL6009,O75907
350,INHIBITOR,Synaptic vesicular amine transporter inhibitor,CHEMBL2364639,CHEMBL1893,Q05940
351,INHIBITOR,Sodium/glucose cotransporter 1 inhibitor,CHEMBL3039507,CHEMBL4979,P13866
352,ACTIVATOR,Fast skeletal troponin complex activator,CHEMBL3039529,CHEMBL3831282,P48788
353,INHIBITOR,DNA topoisomerase II alpha inhibitor,CHEMBL1186894,CHEMBL1806,P11388
354,INHIBITOR,Monoamine transporter inhibitor,CHEMBL3301595,CHEMBL2363064,P31645
355,INHIBITOR,Exportin-1 inhibitor,CHEMBL3545185,CHEMBL5661,O14980
356,INHIBITOR,RNA inhibitor,CHEMBL2105665,CHEMBL2311222,
357,AGONIST,Serotonin 1a (5-HT1a) receptor agonist,CHEMBL2103832,CHEMBL214,P08908
358,INHIBITOR,Sodium/glucose cotransporter 2 inhibitor,CHEMBL3039507,CHEMBL3884,P31639
359,INHIBITOR,Group X secretory phospholipase A2 inhibitor,CHEMBL2105659,CHEMBL4342,O15496
360,INHIBITOR,Phospholipase A2 group V inhibitor,CHEMBL2105659,CHEMBL4323,P39877
361,INHIBITOR,CRL4(CRBN) E3 ubiquitin ligase inhibitor,CHEMBL848,CHEMBL3833061,Q96SW2
362,INHIBITOR,CRL4(CRBN) E3 ubiquitin ligase inhibitor,CHEMBL43452,CHEMBL3833061,Q96SW2
363,INHIBITOR,Phosphodiesterase 3 inhibitor,CHEMBL2051955,CHEMBL2094125,Q14432
364,INHIBITOR,Serine/threonine-protein kinase BGLF4 inhibitor,CHEMBL515408,CHEMBL3833483,P0C731
365,AGONIST,Serotonin 1a (5-HT1a) receptor agonist,CHEMBL1512580,CHEMBL214,P08908
366,POSITIVE ALLOSTERIC MODULATOR,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2104745,CHEMBL2093872,P14867
367,INHIBITOR,Cyclooxygenase-2 inhibitor,CHEMBL1206690,CHEMBL230,P35354
368,INHIBITOR,DNA polymerase (alpha/delta/epsilon) inhibitor,CHEMBL359164,CHEMBL2363042,P09884
369,INHIBITOR,Phosphotransferase pUL97 inhibitor,CHEMBL515408,CHEMBL1287608,P16788
370,INHIBITOR,DNA topoisomerase II inhibitor,CHEMBL2107313,CHEMBL2094255,P11388
371,INHIBITOR,Nonstructural protein 5A inhibitor,CHEMBL3545062,CHEMBL3307224,Q5L478
372,INHIBITOR,Tryptophan 5-hydroxylase inhibitor,CHEMBL2105695,CHEMBL3831287,Q8IWU9
373,AGONIST,Glucocorticoid receptor agonist,CHEMBL1201891,CHEMBL2034,P04150
374,INHIBITOR,Cyclooxygenase-1 inhibitor,CHEMBL94081,CHEMBL221,P23219
375,,Unknown,CHEMBL288470,,
376,,Unknown,CHEMBL267894,,
377,INHIBITOR,Prostaglandin-H2 D-isomerase inhibitor,CHEMBL345524,CHEMBL3430865,P41222
378,INHIBITOR,Xanthine dehydrogenase inhibitor,CHEMBL1089221,CHEMBL1929,P47989
379,,Unknown,CHEMBL39736,,
380,ANTAGONIST,Mineralocorticoid receptor antagonist,CHEMBL1463345,CHEMBL1994,P08235
381,INHIBITOR,Cyclooxygenase inhibitor,CHEMBL15677,CHEMBL2094253,P35354
382,INHIBITOR,Cyclooxygenase inhibitor,CHEMBL53292,CHEMBL2094253,P35354
383,AGONIST,Androgen Receptor agonist,CHEMBL1418176,CHEMBL1871,P10275
384,,Unknown,CHEMBL2104607,,
385,,Unknown,CHEMBL462547,,
386,INHIBITOR,Thrombin inhibitor,CHEMBL522038,CHEMBL204,P00734
387,,Unknown,CHEMBL1697733,,
388,,Unknown,CHEMBL1183717,,
389,INVERSE AGONIST,Histamine H1 receptor inverse agonist,CHEMBL1742423,CHEMBL231,P35367
390,ACTIVATOR,Coagulation factor XII activator,CHEMBL1592101,CHEMBL2821,P00748
391,POSITIVE ALLOSTERIC MODULATOR,GABA receptor alpha-2 subunit positive allosteric modulator,CHEMBL277062,CHEMBL4956,P47869
392,,Unknown,CHEMBL1439973,,
393,,Unknown,CHEMBL2104095,,
394,INHIBITOR,Angiotensin-converting enzyme inhibitor,CHEMBL515606,CHEMBL1808,P12821
395,AGONIST,Glucocorticoid receptor agonist,CHEMBL2105842,CHEMBL2034,P04150
396,,Unknown,CHEMBL1480987,,
397,INHIBITOR,Serotonin transporter inhibitor,CHEMBL2110900,CHEMBL228,P31645
398,,Unknown,CHEMBL509924,,
399,INHIBITOR,Vitamin k epoxide reductase complex subunit 1 isoform 1 inhibitor,CHEMBL397420,CHEMBL1930,Q9BQB6
400,,Unknown,CHEMBL444,,
401,POSITIVE ALLOSTERIC MODULATOR,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL1697737,CHEMBL2093872,P14867
402,AGONIST,Vitamin D receptor agonist,CHEMBL2356023,CHEMBL1977,P11473
403,POSITIVE MODULATOR,"Troponin, cardiac muscle positive modulator",CHEMBL2051955,CHEMBL2095202,P63316
404,INHIBITOR,"Hepatitis C virus serine protease, NS3/NS4A inhibitor",CHEMBL3545363,CHEMBL2095231,D2K2A8
405,INHIBITOR,DNA terminase inhibitor,CHEMBL1241951,CHEMBL3991482,P16724
406,INHIBITOR,Nonstructural protein 5A inhibitor,CHEMBL3545123,CHEMBL3307224,Q5L478
407,INHIBITOR,"Hepatitis C virus serine protease, NS3/NS4A inhibitor",CHEMBL3707372,CHEMBL2095231,D2K2A8
408,INHIBITOR,DNA gyrase inhibitor,CHEMBL3990047,CHEMBL3991502,P0DG04
409,INHIBITOR,Human immunodeficiency virus type 1 integrase inhibitor,CHEMBL3989866,CHEMBL3471,Q7ZJM1
410,INHIBITOR,Human immunodeficiency virus type 1 reverse transcriptase inhibitor,CHEMBL2107825,CHEMBL247,Q72547
411,INHIBITOR,Topoisomerase IV inhibitor,CHEMBL3990047,CHEMBL3038508,P0C1U9
412,INHIBITOR,DNA gyrase inhibitor,CHEMBL3990047,CHEMBL3038482,P0A0K8
413,INHIBITOR,DNA topoisomerase IV inhibitor,CHEMBL3990047,CHEMBL3991503,P0DG06
414,,Unknown,CHEMBL1908841,,
415,BLOCKER,Voltage-gated potassium channel blocker,CHEMBL354077,CHEMBL2362996,P51787
416,NEGATIVE ALLOSTERIC MODULATOR,Reverse transcriptase negative allosteric modulator,CHEMBL2364608,CHEMBL247,Q72547
417,INHIBITOR,Isocitrate dehydrogenase [NADP] cytoplasmic inhibitor,CHEMBL3989958,CHEMBL2007625,O75874
418,,Unknown,CHEMBL2104415,,
419,INHIBITOR,Polymerase acidic protein inhibitor,CHEMBL4297503,CHEMBL1169598,P03433
420,INHIBITOR,Polymerase acidic protein inhibitor,CHEMBL4297503,CHEMBL2028641,Q9QLI9
421,,Unknown,CHEMBL1983350,,
422,INHIBITOR,Envelope phospholipase F13 (p37) inhibitor,CHEMBL1257073,CHEMBL4296170,P04021
423,AGONIST,Progesterone receptor agonist,CHEMBL3707377,CHEMBL208,P06401
424,INHIBITOR,Tyrosine-protein kinase JAK3 inhibitor,CHEMBL4085457,CHEMBL2148,P52333
425,INHIBITOR,TEC family kinase inhibitor,CHEMBL4085457,CHEMBL4296642,Q08881
426,POSITIVE ALLOSTERIC MODULATOR,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL3989949,CHEMBL2093872,P14867
427,INHIBITOR,Sodium channel alpha subunit inhibitor,CHEMBL3989949,CHEMBL2331043,P35498
428,POSITIVE MODULATOR,Hemoglobin HbA positive modulator,CHEMBL4101807,CHEMBL2095168,P69905
429,INHIBITOR,Janus Kinase (JAK) inhibitor,CHEMBL3622821,CHEMBL2363062,P52333
430,INHIBITOR,Tyrosine-protein kinase BTK inhibitor,CHEMBL3936761,CHEMBL5251,Q06187
431,INHIBITOR,ATP-citrate synthase inhibitor,CHEMBL3545313,CHEMBL3720,P53396
432,INHIBITOR,RNA-directed RNA polymerase L inhibitor,CHEMBL4065616,CHEMBL4303062,Q05318
433,INHIBITOR,Stem cell growth factor receptor inhibitor,CHEMBL4204794,CHEMBL1936,P10721
434,INHIBITOR,Platelet-derived growth factor receptor alpha inhibitor,CHEMBL4204794,CHEMBL2007,P16234
435,,Osmotic agent,CHEMBL1661,,
436,INHIBITOR,Phosphodiesterase 4 inhibitor,CHEMBL551978,CHEMBL2093863,P27815
437,INHIBITOR,"Hepatitis C virus serine protease, NS3/NS4A inhibitor",CHEMBL2013174,CHEMBL2095231,D2K2A8
438,INHIBITOR,"Hepatitis C virus serine protease, NS3/NS4A inhibitor",CHEMBL2105735,CHEMBL2095231,D2K2A8
439,INHIBITOR,"Hepatitis C virus serine protease, NS3/NS4A inhibitor",CHEMBL258734,CHEMBL2095231,D2K2A8
440,,Unknown,CHEMBL71595,,
441,INHIBITOR,Dipeptidyl peptidase IV inhibitor,CHEMBL4296719,CHEMBL284,P27487
442,INHIBITOR,Neuraminidase inhibitor,CHEMBL467058,CHEMBL6135,B4URF0
443,INHIBITOR,Neuraminidase inhibitor,CHEMBL467058,CHEMBL3377,P03474
444,INHIBITOR,Fibroblast growth factor receptor 2 inhibitor,CHEMBL4297522,CHEMBL4142,P21802
445,INHIBITOR,Bacterial DNA gyrase inhibitor,CHEMBL422648,CHEMBL2311224,P0AES6
446,INHIBITOR,Macrophage migration inhibitory factor inhibitor,CHEMBL2107455,CHEMBL2085,P14174
447,INHIBITOR,E3 ubiquitin ligase TRAF3IP2 inhibitor,CHEMBL2107455,CHEMBL4523586,O43734
448,INHIBITOR,Kelch-like ECH-associated protein 1 inhibitor,CHEMBL3989944,CHEMBL2069156,Q14145
449,INHIBITOR,Fibroblast growth factor receptor 3 inhibitor,CHEMBL4297522,CHEMBL2742,P22607
450,INHIBITOR,Fibroblast growth factor receptor 1 inhibitor,CHEMBL4297522,CHEMBL3650,P11362
451,INHIBITOR,DNA inhibitor,CHEMBL290960,CHEMBL4495551,
452,INHIBITOR,Replicase polyprotein 1ab inhibitor,CHEMBL4065616,CHEMBL4523582,P0DTD1
453,INHIBITOR,Ileal bile acid transporter inhibitor,CHEMBL3707222,CHEMBL2778,Q12908
454,INHIBITOR,Topoisomerase IV inhibitor,CHEMBL422648,CHEMBL2363076,P0AFI2
455,INHIBITOR,RNA-directed RNA polymerase inhibitor,CHEMBL221722,CHEMBL4523676,P03433
456,ANTAGONIST,Beta-1 adrenergic receptor antagonist,CHEMBL1742466,CHEMBL213,P08588
457,,Supplement,CHEMBL2009089,,
458,INHIBITOR,Cyclooxygenase-2 inhibitor,CHEMBL2107455,CHEMBL230,P35354
459,INHIBITOR,Microsomal triglyceride transfer protein inhibitor,CHEMBL2105804,CHEMBL2364681,P55157
460,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL2107457,CHEMBL217,P14416
461,INHIBITOR,Acetylcholinesterase inhibitor,CHEMBL2107457,CHEMBL220,P22303
462,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,CHEMBL3989970,CHEMBL203,P00533
463,MODULATOR,CRL4(CRBN) E3 ubiquitin ligase modulator,CHEMBL3989927,CHEMBL3833061,Q96SW2
464,INHIBITOR,Bacterial penicillin-binding protein inhibitor,CHEMBL3182343,CHEMBL2354204,P24228
465,AGONIST,Kappa opioid receptor agonist,CHEMBL3989915,CHEMBL237,P41145
466,INHIBITOR,Interleukin-1 receptor-associated kinase 4 inhibitor,CHEMBL4081711,CHEMBL3778,Q9NWZ3
467,ANTAGONIST,Prostanoid EP1 receptor antagonist,CHEMBL3912251,CHEMBL1811,P34995
468,INHIBITOR,Cyclin-dependent kinase 4 inhibitor,CHEMBL3894860,CHEMBL331,P11802
469,INHIBITOR,Cyclin-dependent kinase 6 inhibitor,CHEMBL3894860,CHEMBL2508,Q00534
470,MODULATOR,Glucocorticoid receptor modulator,CHEMBL4072756,CHEMBL2034,P04150
471,INHIBITOR,Helicase/primase inhibitor,CHEMBL4069597,CHEMBL4630721,P10236
472,ANTAGONIST,Advanced glycosylation end product-specific receptor antagonist,CHEMBL3989929,CHEMBL2176846,Q15109
473,INHIBITOR,PI3-kinase p110-gamma subunit inhibitor,CHEMBL3984425,CHEMBL3267,P48736
474,INHIBITOR,Tyrosine-protein kinase BTK inhibitor,CHEMBL3900554,CHEMBL5251,Q06187
475,ACTIVATOR,Soluble guanylate cyclase activator,CHEMBL4066936,CHEMBL2111348,Q02153
476,INHIBITOR,Phosphodiesterase 4 inhibitor,CHEMBL332750,CHEMBL2093863,P27815
477,INHIBITOR,Tyrosine-protein kinase BTK inhibitor,CHEMBL4072833,CHEMBL5251,Q06187
478,INHIBITOR,Bacterial penicillin-binding protein inhibitor,CHEMBL1614637,CHEMBL2354204,P24228
479,INHIBITOR,Tyrosine-protein kinase BTK inhibitor,CHEMBL4065122,CHEMBL5251,Q06187
480,INHIBITOR,Tyrosine-protein kinase BTK inhibitor,CHEMBL4163691,CHEMBL5251,Q06187
481,INHIBITOR,Tyrosine-protein kinase BTK inhibitor,CHEMBL3702854,CHEMBL5251,Q06187
482,AGONIST,Peroxisome proliferator-activated receptor alpha agonist,CHEMBL3707395,CHEMBL239,Q07869
483,INHIBITOR,Bacterial 70S ribosome inhibitor,CHEMBL455461,CHEMBL2363135,P0A7V0
484,AGONIST,Peroxisome proliferator-activated receptor agonist,CHEMBL4091374,CHEMBL3559683,P37231
485,AGONIST,Peroxisome proliferator-activated receptor delta agonist,CHEMBL3707395,CHEMBL3979,Q03181
486,STABILISER,Tubulin stabiliser,CHEMBL96172,CHEMBL2095182,P68371
487,INHIBITOR,Human immunodeficiency virus type 1 reverse transcriptase inhibitor,CHEMBL210651,CHEMBL247,Q72547
488,INHIBITOR,Bacterial DNA gyrase inhibitor,CHEMBL1213456,CHEMBL2311224,P0AES6
489,BLOCKER,Voltage-gated T-type calcium channel blocker,CHEMBL4217292,CHEMBL2362995,O95180
490,,Supplement,CHEMBL1200640,,
491,STABILISER,Transthyretin stabiliser,CHEMBL3940890,CHEMBL3194,P02766
492,INHIBITOR,Bacterial 70S ribosome inhibitor,CHEMBL3989904,CHEMBL2363135,P0A7V0
493,INHIBITOR,Pancreatic lipase inhibitor,CHEMBL2103825,CHEMBL1812,P16233
494,ANTAGONIST,Prostanoid EP4 receptor antagonist,CHEMBL3920982,CHEMBL1836,P35408
495,INHIBITOR,Beta-secretase 1 inhibitor,CHEMBL3916243,CHEMBL4822,P56817
496,,Supplement,CHEMBL1200830,,
497,INHIBITOR,Monoamine transporter inhibitor,CHEMBL511099,CHEMBL2363064,P31645
498,INHIBITOR,Topoisomerase IV inhibitor,CHEMBL1213456,CHEMBL2363076,P0AFI2
499,INHIBITOR,Beta-secretase 1 inhibitor,CHEMBL3301601,CHEMBL4822,P56817
500,INHIBITOR,Monoamine transporter inhibitor,CHEMBL3989690,CHEMBL2363064,P31645
501,AGONIST,Glucose-dependent insulinotropic receptor agonist,CHEMBL3187503,CHEMBL5652,Q8TDV5
502,ANTAGONIST,P2X purinoceptor 7 antagonist,CHEMBL4079239,CHEMBL4805,Q99572
503,ANTAGONIST,Cholecystokinin A receptor antagonist,CHEMBL550781,CHEMBL1901,P32238
504,,Expectorant,CHEMBL1697744,,
505,INHIBITOR,Dipeptidyl peptidase I inhibitor,CHEMBL3900409,CHEMBL2252,P53634
506,,Supplement,CHEMBL493287,,
507,INHIBITOR,Phosphodiesterase 5A inhibitor,CHEMBL4210847,CHEMBL1827,O76074
508,POSITIVE ALLOSTERIC MODULATOR,Metabotropic glutamate receptor 4 positive allosteric modulator,CHEMBL4089083,CHEMBL2736,Q14833
509,,Reactive nitro radical,CHEMBL1170047,,
510,INHIBITOR,Monoglyceride lipase inhibitor,CHEMBL3945728,CHEMBL4191,Q99685
511,POSITIVE ALLOSTERIC MODULATOR,Muscarinic acetylcholine receptor M1 positive allosteric modulator,CHEMBL4078588,CHEMBL216,P11229
512,INHIBITOR,Tyrosine-protein kinase SYK inhibitor,CHEMBL3986824,CHEMBL2599,P43405
513,INHIBITOR,Poly [ADP-ribose] polymerase-1 inhibitor,CHEMBL4112930,CHEMBL3105,P09874
514,INHIBITOR,Poly [ADP-ribose] polymerase 2 inhibitor,CHEMBL4112930,CHEMBL5366,Q9UGN5
515,INHIBITOR,Reverse transcriptase inhibitor,CHEMBL210651,CHEMBL1681630,Q06347
516,INHIBITOR,MAP kinase-interacting serine/threonine-protein kinase 1/2 inhibitor,CHEMBL4073443,CHEMBL3883293,Q9HBH9
517,ANTAGONIST,Human immunodeficiency virus type 1 Tat protein antagonist,CHEMBL2360841,CHEMBL4011,P04608
518,INHIBITOR,PI3-kinase p110-delta subunit inhibitor,CHEMBL2216859,CHEMBL3130,O00329
519,AGONIST,Aryl hydrocarbon receptor agonist,CHEMBL259571,CHEMBL3201,P35869
520,INHIBITOR,Bacterial penicillin-binding protein inhibitor,CHEMBL1257070,CHEMBL2354204,P24228
521,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,CHEMBL3989970,CHEMBL203,P00533
522,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,CHEMBL3989970,CHEMBL203,P00533
523,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,CHEMBL3989970,CHEMBL203,P00533
524,DISRUPTING AGENT,DNA disrupting agent,CHEMBL2111086,CHEMBL2311221,
525,POSITIVE ALLOSTERIC MODULATOR,GABA-A receptor; agonist GABA site positive allosteric modulator,CHEMBL135400,CHEMBL2109244,P14867
526,INHIBITOR,Glycine transporter 1 inhibitor,CHEMBL4228124,CHEMBL2337,P48067
527,INHIBITOR,Hepatocyte growth factor receptor inhibitor,CHEMBL3984441,CHEMBL3717,P08581
528,INHIBITOR,Vascular endothelial growth factor receptor 2 inhibitor,CHEMBL3984441,CHEMBL279,P35968
529,INHIBITOR,Proto-oncogene tyrosine-protein kinase MER inhibitor,CHEMBL3984441,CHEMBL5331,Q12866
530,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,CHEMBL3984441,CHEMBL1974,P36888
531,INHIBITOR,RAF serine/threonine protein kinase inhibitor,CHEMBL3977543,CHEMBL3559685,P04049
532,INHIBITOR,Focal adhesion kinase 1 inhibitor,CHEMBL3899477,CHEMBL2695,Q05397
533,INHIBITOR,Insulin-like growth factor I receptor inhibitor,CHEMBL3899477,CHEMBL1957,P08069
534,INHIBITOR,ALK tyrosine kinase receptor inhibitor,CHEMBL3899477,CHEMBL4247,Q9UM73
535,INHIBITOR,Protein tyrosine kinase 2 beta inhibitor,CHEMBL3899477,CHEMBL5469,Q14289
536,INHIBITOR,Gastric lipase inhibitor,CHEMBL2103825,CHEMBL1796,P07098
537,INHIBITOR,Helicase/primase inhibitor,CHEMBL4069597,CHEMBL4630722,P89471
538,INHIBITOR,Dihydropyrimidine dehydrogenase inhibitor,CHEMBL1730601,CHEMBL3172,Q12882
539,,"Anti-inflammatory, anti-oxidant",CHEMBL1697744,,
540,INHIBITOR,Fibroblast growth factor receptor 2 inhibitor,CHEMBL3907479,CHEMBL4142,P21802
541,INHIBITOR,Fibroblast growth factor receptor 3 inhibitor,CHEMBL3907479,CHEMBL2742,P22607
542,,Unknown,CHEMBL64130,,
543,INHIBITOR,Fibroblast growth factor receptor 1 inhibitor,CHEMBL3907479,CHEMBL3650,P11362
544,INHIBITOR,Tyrosine-protein kinase receptor UFO inhibitor,CHEMBL3984441,CHEMBL4895,P30530
545,ANTAGONIST,Serotonin 1a (5-HT1a) receptor antagonist,CHEMBL79261,CHEMBL214,P08908
546,INHIBITOR,Renin inhibitor,CHEMBL3969876,CHEMBL286,P00797
547,ANTAGONIST,"Glutamate receptor ionotropic, AMPA 2 antagonist",CHEMBL61872,CHEMBL4016,P42262
548,,Diagnostic agent,CHEMBL1200571,,
549,,Diagnostic agent,CHEMBL1200455,,
550,,Diagnostic agent,CHEMBL1200431,,
551,,Diagnostic agent,CHEMBL3989517,,
552,,Diagnostic agent,CHEMBL254468,,
553,AGONIST,Progesterone receptor agonist,CHEMBL1213583,CHEMBL208,P06401
554,INHIBITOR,Rho-associated protein kinase 2 inhibitor,CHEMBL2005186,CHEMBL2973,O75116
555,DISRUPTING AGENT,DNA disrupting agent,CHEMBL1652128,CHEMBL2363048,
